Trajectories
100
		platform:points1			platform:points2			platform:points3			platform:points4			platform:points5			platform:points6			platform:points7			platform:points8			platform:points9			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
3137	0	89.5058	19.2516	818.222	-311.247	-100.73	829.236	-341.793	27.1321	823.829	57.0372	141.131	775.335	60.2852	101.281	688.987	-348.019	29.2439	733.621	-317.561	-98.4242	735.855	93.0845	-18.8042	733.738	-133.271	-27.1565	574.745
3138	0	90.5357	31.5664	817.775	-303.051	-110.008	833.385	-340.589	15.7699	828.901	50.9294	151.604	775.885	55.169	112.134	689.311	-348.001	17.8829	738.811	-310.719	-107.678	739.908	94.9246	-6.33371	733.107	-132.518	-25.7455	576.741
3139	0	90.9112	42.47	818.054	-295.177	-119.143	836.808	-338.899	4.75343	833.928	44.7239	160.029	777.642	50.1174	122.07	690.729	-347.456	7.204	743.952	-304.019	-116.539	743.583	96.009	5.10584	732.992	-132.123	-24.544	579.163
3140	0	90.3545	51.1787	818.92	-287.627	-127.297	839.758	-336.965	-5.5344	838.713	38.8589	168.324	780.533	44.4564	130.35	692.841	-346.6	-2.51909	748.875	-297.653	-124.158	746.718	96.3394	15.4833	733.367	-131.859	-22.8088	581.552
3141	0	89.3496	59.3246	820.102	-280.903	-134.682	842.255	-335.041	-14.8005	843.221	32.4871	173.039	783.382	39.2066	138.352	695.511	-345.687	-11.1062	753.499	-291.928	-130.641	749.266	95.9761	25.1711	734.053	-131.975	-20.6448	583.923
3142	0	87.8867	66.6861	821.505	-274.752	-140.872	844.401	-333.299	-23.057	847.237	26.7142	179.034	786.82	33.9387	145.576	698.415	-344.867	-18.5403	757.673	-286.589	-135.963	751.457	94.9924	34.011	734.941	-132.471	-17.9538	586.099
3143	0	86.1317	73.0062	823.123	-269.511	-146.409	845.541	-331.748	-30.466	850.648	21.3684	184.714	790.694	28.5501	152.032	701.612	-344.162	-25.0193	761.259	-282.354	-140.25	752.679	93.594	41.9552	735.991	-133.341	-15.3004	588.198
3144	0	84.3211	78.3436	824.848	-264.979	-151.212	846.009	-330.39	-36.9994	853.401	16.1506	187.98	794.512	23.9649	157.117	705.109	-343.587	-30.4245	764.229	-278.802	-143.771	753.089	91.9818	48.8144	737.149	-134.36	-12.2136	589.943
3145	0	82.6179	82.7208	826.578	-261.321	-155.43	845.891	-329.168	-43.1683	855.556	11.4723	190.873	798.503	19.3432	162.117	708.603	-343.219	-34.7363	766.659	-275.879	-146.833	753.36	90.2383	54.9996	738.293	-135.544	-8.82081	591.419
3146	0	80.8142	86.1398	828.221	-258.529	-158.514	844.996	-328.344	-47.8469	857.209	7.79171	193.73	802.688	15.5785	166.147	711.98	-343.079	-37.9882	768.54	-273.714	-148.845	752.896	88.5974	59.8004	739.427	-136.93	-5.23719	592.655
3147	0	79.3887	88.4765	829.822	-256.668	-160.951	843.615	-327.849	-51.4965	858.274	4.82511	195.26	806.555	12.2037	170.059	715.333	-343.146	-40.1527	769.85	-272.44	-149.737	751.837	86.9535	64.0691	740.493	-138.404	-1.36229	593.632
3148	0	78.2664	89.1773	831.161	-255.674	-162.796	841.569	-327.684	-54.1818	858.753	2.69463	196.407	810.669	10.0031	172.727	719.052	-343.49	-41.2449	770.648	-271.998	-149.848	750.129	85.6085	67.0991	741.415	-139.914	2.79645	594.309
3149	0	77.3126	89.3281	832.474	-255.567	-164.011	838.892	-327.869	-56.0406	858.668	1.44842	197.074	814.668	8.39933	175.029	722.367	-344.089	-41.2517	770.888	-272.323	-149.157	747.821	84.4675	69.2058	742.156	-141.451	7.21193	594.68
3150	0	76.8412	89.1307	833.288	-256.407	-164.392	835.671	-328.577	-56.4577	858.092	0.888582	196.795	818.17	7.67469	177.071	725.42	-345.072	-40.1109	770.696	-273.521	-147.577	745.03	83.5817	70.1542	742.623	-143.1	11.9524	594.74
3151	0	76.2473	87.0183	833.888	-258.232	-163.96	831.923	-329.71	-56.1886	857.041	0.844422	195.749	821.205	7.22804	178.407	728.107	-346.414	-37.8896	770	-275.593	-145.052	741.757	82.7199	70.8037	742.813	-144.82	16.9744	594.498
3152	0	76.0069	84.7471	834.185	-261.019	-162.835	827.597	-331.296	-54.925	855.401	1.82957	194.575	824.175	7.59891	179.138	730.71	-348.126	-34.4586	768.821	-278.46	-141.63	737.948	81.9362	70.748	742.659	-146.497	22.2936	593.955
3153	0	76.1044	80.9685	834.311	-264.753	-160.603	822.486	-333.207	-53.1414	853.052	3.44887	192.484	827.125	8.86878	179.439	733.54	-349.829	-30.6865	767.075	-281.985	-137.351	733.504	81.566	69.2703	742.43	-147.94	27.9648	593.191
3154	0	76.2731	76.8997	834.299	-269.17	-158.321	816.774	-335.494	-50.1798	850.211	5.87402	189.348	830.119	10.8877	178.296	735.91	-351.788	-25.1586	764.873	-286.062	-132.222	728.422	81.5039	66.7544	742.135	-148.968	34.0566	592.211
3155	0	76.6783	71.0119	834.151	-274.482	-155.074	810.427	-338.127	-46.2734	846.843	9.12647	185.282	833.184	13.7924	176.604	738.61	-353.874	-18.1538	762.234	-290.762	-126.117	722.838	81.5985	63.4315	741.694	-149.586	40.3925	591.136
3156	0	77.1092	63.5852	833.852	-280.681	-150.97	803.613	-341.086	-41.2609	843.14	12.9726	179.903	835.941	17.8103	174.435	741.48	-355.816	-10.7043	759.33	-296.016	-118.934	716.906	81.93	58.9359	741.241	-149.778	46.796	590.005
3157	0	77.3089	54.9531	833.3	-287.706	-145.811	796.555	-344.348	-35.0104	839.207	17.1742	172.821	838.576	21.8493	170.372	744.108	-357.838	-1.47736	756.25	-301.93	-110.365	710.63	82.1014	52.6803	740.55	-149.497	53.2845	588.852
3158	0	77.372	45.0935	832.456	-295.271	-139.566	789.375	-347.527	-28.0035	835.174	22.252	166.002	841.161	26.9164	165.422	746.531	-359.49	8.39407	753.211	-307.721	-101.453	704.673	82.3164	45.4893	739.686	-148.748	59.6605	587.741
3159	0	77.3784	34.0532	831.155	-303.245	-132.508	782.458	-350.418	-20.1657	831.414	27.6178	156.818	843.312	32.4589	158.572	748.603	-360.575	19.0969	750.443	-313.652	-91.3897	698.851	82.3735	36.5868	738.3	-147.417	65.7859	586.806
3160	0	77.5101	21.9255	829.314	-310.843	-124.406	776.326	-352.508	-11.4099	828.567	33.7706	146.104	845.069	38.6289	150.24	750.296	-360.749	30.638	748.887	-319.278	-80.4564	693.983	82.6154	26.799	736.581	-145.494	71.702	586.35
3161	0	78.0041	9.09924	826.716	-318.003	-115.298	772.007	-353.342	-1.69414	827.493	40.9432	134.456	845.99	46.0169	142.013	751.39	-359.636	42.9602	749.083	-324.391	-68.786	690.935	82.8175	15.6561	734.104	-143.145	76.7368	586.409
3162	0	78.3368	-5.43087	823.3	-324.376	-105.01	770.023	-352.667	8.88838	828.476	49.0327	122.287	845.728	53.3018	131.16	751.313	-357.152	55.6449	751.096	-328.874	-56.4167	690.124	82.8669	3.77191	730.785	-140.626	81.0489	587.018
3163	0	78.9166	-18.822	819.358	-329.909	-94.4581	770.174	-350.773	19.3128	830.967	57.0053	109.218	844.435	60.6416	119.407	750.123	-353.415	68.2978	754.562	-332.556	-44.0472	691.23	82.3996	-9.01034	727.114	-137.972	84.2391	587.873
3164	0	78.8553	-32.197	814.758	-334.524	-83.5276	771.655	-347.649	30.2491	834.479	64.9628	96.1287	842.199	67.471	107.667	747.885	-348.661	80.6084	758.767	-335.518	-31.4744	693.403	81.4485	-21.2762	722.575	-135.387	86.4763	588.604
3165	0	78.2803	-45.3126	809.161	-338.439	-71.8071	773.946	-343.257	41.8283	838.669	72.4088	82.6041	838.588	73.6945	95.4945	744.427	-343	92.7183	763.654	-337.875	-18.8536	696.534	79.4727	-33.7883	717.053	-133.277	88.6286	589.129
3166	0	76.7636	-59.1892	802.705	-341.258	-60.4755	777.805	-337.749	52.8273	844.084	79.3874	69.0157	833.874	79.1492	83.0616	739.831	-336.396	104.419	769.682	-339.515	-6.48529	701.096	76.7898	-45.3165	710.736	-131.645	90.6816	589.918
3167	0	74.9494	-72.2123	796.592	-342.985	-49.0606	783.781	-331.088	63.143	850.75	85.8631	55.7355	828.476	83.7993	70.869	734.646	-328.829	115.476	776.749	-340.465	6.09561	707.459	72.7955	-57.5113	704.345	-130.495	91.7241	590.958
3168	0	72.6652	-83.8722	791.611	-343.571	-37.4782	791.808	-323.512	73.5243	858.365	91.6534	42.7169	823.069	87.522	59.0096	729.465	-320.508	126.091	784.424	-340.282	17.2827	715.451	68.4633	-69.1938	699.861	-129.68	91.7703	592.528
3169	0	69.5097	-94.1356	788.482	-343.445	-25.3714	800.791	-315.168	85.127	866.072	96.2415	31.4575	818.663	90.0661	45.9161	724.988	-311.792	136.639	791.776	-339.469	28.9042	724.061	63.3597	-79.2934	696.523	-128.944	91.1879	594.427
3170	0	65.2173	-103.888	786.89	-342.86	-12.7072	809.494	-306.894	96.6125	872.761	99.607	20.3763	815.047	91.6242	34.6239	721.406	-302.627	147.39	797.801	-338.023	40.4217	732.075	57.3527	-89.9803	695.243	-128.1	90.0041	596.221
3171	0	60.4345	-112.86	786.486	-341.656	-0.3399	817.459	-298.445	108.102	878.333	101.932	9.83995	812.012	92.3857	23.157	718.35	-293.294	157.866	802.518	-335.972	51.5784	739.201	51.0657	-99.7024	694.859	-127.165	88.2568	597.674
3172	0	55.3616	-121.102	787.049	-339.955	11.7387	824.772	-290.167	118.654	882.701	103.411	-0.130412	809.488	92.4677	12.1941	715.815	-284.429	166.527	805.978	-333.452	61.8986	745.497	44.6097	-108.969	695.443	-126.411	85.7727	598.824
3173	0	50.2217	-128.341	788.9	-337.859	22.8572	831.63	-282.155	128.726	886.25	104.111	-9.09029	807.739	91.7639	1.69187	714.088	-275.928	174.985	808.496	-330.769	71.1275	751.237	38.0845	-117.558	697.261	-126.042	82.5308	599.933
3174	0	44.7424	-134.467	792.222	-336.009	33.2477	837.917	-275.139	138.135	888.861	103.795	-17.1023	807.237	90.1762	-8.25136	713.556	-268.346	181.914	809.857	-328.507	79.1985	756.195	31.3942	-125.514	700.665	-126.255	78.52	601.163
3175	0	38.9396	-140	796.436	-334.678	42.6784	843.515	-269.208	146.591	890.737	102.422	-24.7211	807.509	87.6696	-17.6327	713.802	-262.103	187.955	810.642	-326.826	86.0801	760.504	24.438	-132.527	704.658	-127.349	73.4707	602.25
3176	0	33.2021	-145.196	800.498	-333.402	50.946	848.617	-263.748	153.922	892.243	100.608	-31.7647	807.634	84.5769	-26.5954	714.007	-256.666	192.777	810.729	-325.582	91.6495	764.416	17.4165	-140.062	709.078	-129.09	69.1362	603.696
3177	0	27.7437	-149.922	803.967	-332.149	58.2119	853.039	-258.655	160.135	893.032	98.4457	-38.628	807.308	81.1825	-34.898	713.894	-251.93	196.642	810.431	-324.567	96.3643	767.75	10.5092	-146.616	712.866	-131.464	63.9187	604.425
3178	0	22.5431	-154.281	807.581	-331.129	64.7292	856.451	-254.428	165.612	892.749	96.1188	-44.3899	807.013	77.5212	-42.6569	713.773	-247.802	200.16	809.313	-323.518	101.45	770.06	3.93309	-152.57	716.571	-134.06	59.189	605.085
3179	0	17.4463	-157.656	811.511	-330.643	70.2704	858.764	-251.341	170.397	891.535	93.5339	-49.2918	807.088	73.6339	-50.1131	714.143	-245.018	202.604	807.139	-323.344	104.505	771.388	-2.07892	-158.076	720.821	-136.9	53.8992	605.342
3180	0	13.1779	-160.174	815.902	-330.848	74.5626	860.236	-249.763	174.245	889.504	90.9017	-52.9442	807.681	70.0338	-55.9981	714.97	-243.712	204.067	804.25	-323.909	106.36	771.904	-7.30203	-162.415	725.198	-139.947	48.4018	605.502
3181	0	9.78439	-161.591	820.382	-331.605	77.6122	860.998	-249.294	177.459	886.976	88.4633	-55.611	808.616	66.7713	-60.7802	716.123	-243.845	204.396	800.668	-325.105	106.931	771.783	-11.4121	-165.989	729.87	-143.113	42.3342	605.449
3182	0	7.54507	-161.79	824.733	-332.616	79.682	861.189	-249.76	179.704	883.546	86.6389	-56.8246	809.44	64.1271	-64.5311	717.338	-244.786	204.527	796.683	-326.717	106.307	771.122	-14.3653	-169.071	734.744	-146.117	36.7233	605.392
3183	0	6.50488	-161.198	829.081	-333.759	80.7505	860.81	-250.821	181.627	879.549	85.2269	-56.1535	810.087	62.2055	-67.4427	718.505	-246.546	203.783	791.966	-328.527	104.679	769.943	-16.0532	-171.226	739.617	-149.082	30.2249	605.149
3184	0	6.20031	-160.116	832.948	-335.133	80.9064	859.887	-252.61	182.516	874.891	84.2881	-55.6665	810.274	60.6473	-69.7493	719.203	-248.988	202.265	786.777	-330.656	102.113	768.33	-16.9317	-173.069	744.019	-152.074	23.4771	604.559
3185	0	6.46451	-158.628	835.98	-336.949	79.7957	858.528	-255.379	182.294	870.019	83.3715	-53.9617	809.918	59.2533	-70.9332	719.383	-252.406	199.921	781.515	-333.278	98.5104	766.39	-17.1256	-174.348	747.599	-155.005	17.0805	603.664
3186	0	7.55675	-156.264	838.514	-339.271	77.4441	856.698	-259.086	181.621	865.044	82.7186	-51.3482	809.267	58.3124	-70.9522	719.357	-256.953	196.711	776.041	-336.403	93.7296	764.09	-16.3431	-174.859	750.802	-157.813	10.6181	602.571
3187	0	9.62161	-152.789	840.922	-341.928	74.1753	854.373	-263.858	180.098	859.491	82.4382	-47.2445	808.487	58.0309	-69.619	719.247	-262.409	192.861	770.121	-339.799	88.1157	761.315	-14.2787	-174.268	753.907	-160.185	4.09028	601.319
3188	0	12.4762	-148.28	843.131	-344.747	70.4484	851.444	-269.352	178.065	853.401	82.5207	-41.7626	807.411	58.5263	-66.8234	718.883	-268.579	188.102	763.715	-343.279	81.8418	758.094	-11.079	-172.675	756.787	-161.869	-2.16374	599.801
3189	0	16.0453	-142.695	844.83	-347.473	64.7353	848.34	-275.44	174.933	846.897	82.7772	-35.1767	805.97	59.3172	-63.4334	718.277	-275.129	182.827	757.039	-346.544	73.4158	754.527	-6.92554	-170.321	759.308	-163.245	-8.47319	597.97
3190	0	20.0537	-136.682	846.18	-350.25	58.233	844.857	-282.124	171.044	840.429	83.1146	-27.6029	804.226	60.4765	-59.1025	717.359	-282.008	177.166	750.519	-349.793	64.6906	750.927	-2.0067	-166.884	761.235	-164.024	-15.455	596.389
3191	0	24.691	-129.733	846.748	-352.921	51.1449	841.373	-289.224	166.011	834.094	83.5325	-19.0384	802.113	62.0564	-53.429	716.027	-289.569	169.435	743.933	-352.913	54.5851	747.401	3.96608	-162.489	762.601	-164.351	-22.1082	594.623
3192	0	30.4205	-120.937	846.459	-354.903	42.4692	838.208	-296.332	159.824	828.253	84.148	-9.30657	799.307	64.0397	-46.5319	714.06	-296.997	161.2	738.047	-355.129	44.2924	744.183	10.9225	-156.97	763.208	-163.722	-27.6771	592.546
3193	0	36.783	-111.258	845.503	-356.18	32.7709	835.356	-303.379	152.596	822.906	84.7927	1.51073	795.987	66.2703	-38.3297	711.621	-304.349	152.08	732.63	-356.725	32.7062	741.327	18.7242	-150.287	763.156	-162.409	-32.8583	590.35
3194	0	43.304	-100.998	844.132	-356.744	22.3732	832.616	-310.321	144.255	817.75	85.2337	13.1769	792.422	68.6014	-29.1201	708.846	-311.383	142.132	727.647	-357.433	20.3872	738.666	27.1149	-142.283	762.506	-160.218	-37.1883	587.91
3195	0	49.8732	-90.0415	842.282	-356.39	10.8461	830.114	-316.929	135.248	813.372	85.312	25.4697	788.779	70.748	-19.1453	705.906	-317.963	131.385	723.246	-357.215	7.48497	736.185	35.8002	-133.412	761.309	-157.324	-41.824	586.105
3196	0	56.2228	-78.6117	839.961	-355.15	-1.32218	827.901	-322.966	124.481	809.835	84.8892	38.2256	785.298	72.9945	-7.20732	702.9	-323.992	120.032	719.677	-355.983	-5.67226	734.003	44.5941	-123.451	759.579	-153.763	-44.3588	583.491
3197	0	62.5871	-66.4654	837.791	-352.798	-14.2782	826.112	-328.258	113.43	807.375	84.0197	51.1759	782.278	74.4937	4.48622	700.21	-329.487	107.745	717.148	-353.542	-19.3581	732.229	53.6109	-112.397	757.662	-149.65	-46.6342	581.618
3198	0	68.6661	-53.8782	835.367	-349.327	-27.3215	824.967	-332.785	101.273	806.008	82.4003	65.3018	779.813	75.708	17.2611	697.77	-333.746	95.9818	715.913	-349.967	-32.6409	731.05	62.089	-100.606	755.293	-145.289	-47.4865	580.055
3199	0	74.2137	-40.9494	832.848	-344.65	-40.8304	824.493	-336.25	89.3336	806.416	80.2169	78.8058	778.003	75.958	31.6182	695.677	-337.323	84.4455	716.151	-345.529	-45.045	730.475	70.0035	-87.8503	752.455	-141.091	-46.3167	578.478
3200	0	78.7266	-29.0689	830.213	-339.261	-53.4464	824.196	-338.896	77.0771	807.756	77.2722	92.1567	776.906	75.358	45.8228	693.979	-340.218	73.3499	717.472	-340.487	-56.5819	730.15	76.9932	-74.2842	749.057	-137.329	-43.504	576.973
3201	0	82.5487	-16.7962	827.75	-333.371	-65.4858	823.577	-340.83	64.6726	809.581	73.4981	105.144	776.641	73.765	60.196	692.878	-342.522	62.4424	719.242	-334.932	-67.4664	729.605	83.1739	-59.9739	745.729	-134.015	-39.6194	575.5
3202	0	85.4836	-4.87377	825.58	-326.775	-77.9646	822.823	-342.053	52.1414	811.68	69.0131	117.283	777.238	71.2465	74.3586	692.5	-344.258	51.6922	721.292	-328.932	-78.0702	728.872	87.9725	-46.3591	742.568	-131.254	-35.1483	574.177
3203	0	87.66	6.42141	823.839	-319.915	-89.6851	821.968	-342.489	39.6573	814.236	63.8705	129.02	778.784	67.9068	87.9946	692.883	-345.363	41.2851	723.888	-322.756	-87.5996	728.03	91.8428	-32.6174	739.767	-128.989	-29.4649	573.129
3204	0	89.0738	16.764	822.813	-312.762	-100.349	821.047	-342.235	27.7407	817.368	58.4477	139.422	781.582	63.7845	101.425	694.537	-346.06	31.6567	727.128	-316.578	-95.8775	727.387	94.4701	-19.8795	737.714	-127.645	-23.2276	572.749
3205	0	89.5283	26.1202	822.784	-306.074	-109.997	820.12	-341.846	16.3293	820.885	52.7352	147.874	785.505	59.0449	113.518	697.47	-346.616	22.9431	730.818	-310.946	-103.23	727.029	95.9496	-7.4624	736.492	-127.236	-16.1512	573.059
3206	0	89.0869	34.4674	823.664	-300.309	-118.969	819.312	-341.462	5.77572	824.41	46.6189	155.878	790.88	53.7046	124.208	701.476	-347.258	15.2139	734.616	-306.316	-108.876	726	96.2034	3.94168	736.169	-127.699	-8.75922	573.975
3207	0	87.9262	41.4198	824.958	-295.133	-126.554	818.026	-341.044	-3.6778	827.681	40.5994	162.15	796.532	48.1161	134.443	706.319	-347.962	8.53815	738.328	-302.265	-113.663	725.331	95.5726	14.4537	736.409	-129.023	-1.7224	575.615
3208	0	86.5187	47.7501	826.434	-290.674	-133.119	816.563	-340.592	-12.0774	830.647	34.87	167.869	802.593	42.5489	143.134	711.212	-348.664	2.88456	741.811	-298.848	-117.177	724.348	94.2737	24.0671	737.019	-130.913	5.6729	577.295
3209	0	84.8757	53.312	828.034	-286.804	-138.018	814.348	-340.234	-19.4926	833.176	29.5377	172.921	808.978	37.2491	151.238	716.524	-349.474	-1.6782	744.98	-296.47	-119.498	723.009	92.6684	33.0017	737.745	-133.244	13.093	579.114
3210	0	82.994	57.5073	829.974	-283.94	-142.645	812.341	-340.157	-25.8504	835.235	24.6393	176.21	815.212	32.1696	157.999	722.105	-350.467	-5.13156	747.791	-294.572	-121.058	721.511	90.6454	40.5957	738.99	-135.862	20.4808	581.156
3211	0	81.0596	60.5258	832.288	-282.126	-146.157	809.716	-340.398	-31.3708	836.806	20.4624	178.377	821.807	28.0597	164.489	728.296	-351.694	-7.5356	750.206	-293.792	-121.431	719.709	88.4521	46.727	740.694	-138.554	27.765	583.449
3212	0	79.3132	62.8383	834.727	-281.436	-148.185	806.446	-341.023	-35.549	837.934	16.8875	179.433	828.495	23.7169	167.118	734.206	-353.046	-8.97173	752.21	-293.78	-120.871	717.602	86.3617	51.9909	742.682	-141.268	34.9506	585.834
3213	0	77.3303	62.8878	836.869	-281.428	-149.827	802.919	-341.947	-38.5629	838.536	13.9895	179.491	834.838	20.7343	171.41	740.415	-354.509	-9.50037	753.744	-294.43	-119.533	715.142	84.1425	55.6121	744.441	-143.918	42.0528	588.135
3214	0	75.7754	62.8194	838.662	-282.038	-150.58	798.964	-342.976	-40.9307	838.591	11.8034	178.812	840.754	18.1866	173.998	746.169	-356.053	-9.11417	754.864	-295.58	-117.47	712.329	82.0746	58.2323	746.158	-146.485	49.1372	590.247
3215	0	74.325	61.6438	840.155	-283.398	-150.525	794.79	-344.265	-42.2336	838.277	10.3495	177.496	846.285	16.5856	176.302	751.779	-357.566	-8.28963	755.673	-297.302	-114.556	709.372	80.4467	60.749	747.386	-148.941	55.78	592.143
3216	0	73.2282	59.6989	841.463	-285.519	-149.189	790.42	-345.793	-42.5167	837.79	9.66613	175.596	851.64	15.675	177.236	756.941	-359.357	-5.50263	756.328	-299.562	-110.819	706.469	78.9872	61.7695	748.684	-150.854	62.9336	594.345
3217	0	72.5146	56.6619	842.629	-288.172	-147.842	786.567	-347.4	-41.759	837.256	9.99937	172.735	856.607	15.5372	177.575	762.031	-360.888	-2.32731	756.935	-302.172	-106.367	703.734	78.0074	61.549	749.896	-152.365	69.5175	596.524
3218	0	72.3939	52.5727	843.351	-291.092	-145.462	782.732	-348.753	-40.2402	836.904	11.4026	169.066	861.183	16.6101	176.737	766.783	-362.106	1.80361	758.073	-304.897	-101.275	701.27	77.5173	60.3732	750.848	-153.303	75.887	598.799
3219	0	72.7851	48.1312	843.652	-294.183	-142.485	779.026	-349.841	-38.0595	836.726	13.8106	164.614	865.231	18.5681	174.938	770.994	-362.807	6.24285	759.183	-307.682	-95.6233	699.032	77.5508	58.3221	751.249	-153.797	82.1108	601.101
3220	0	73.3869	42.1788	843.258	-297.683	-138.875	775.521	-350.92	-35.107	836.553	16.9462	159.326	868.756	21.2358	172.338	774.717	-363.512	12.0548	760.413	-310.744	-89.3941	696.992	77.819	55.2039	751.272	-153.869	87.8715	603.307
3221	0	73.9913	35.9086	842.587	-301.671	-134.676	772.355	-352.129	-31.4825	836.42	20.3526	153.426	871.436	24.4176	168.925	777.749	-363.999	17.9855	761.626	-314.014	-82.9286	695.244	78.1171	51.1894	750.897	-153.698	93.123	605.31
3222	0	74.6028	29.5095	840.963	-306.023	-130.033	769.6	-353.23	-27.2284	836.561	24.0983	147.272	873.188	27.8879	164.909	779.819	-364.439	24.4763	763.167	-317.563	-75.9198	693.86	78.3156	46.6115	749.593	-153.262	98.4393	607.143
3223	0	75.3221	22.7604	838.31	-310.631	-124.587	767.573	-353.984	-22.3119	837.542	28.5009	140.632	873.762	31.873	160.792	780.858	-364.552	31.4238	765.493	-321.267	-68.6499	693.355	78.4827	41.4312	747.268	-153.086	103.039	608.763
3224	0	76.2052	15.1388	834.876	-314.833	-119.475	767.007	-354.23	-17.189	839.488	33.5222	133.478	873.393	36.2813	155.98	780.967	-364.154	38.3251	768.701	-324.97	-61.3911	693.913	78.6413	35.4643	744.186	-152.862	106.905	610.379
3225	0	77.1256	6.82662	831.11	-318.976	-113.632	767.001	-354.163	-12.543	842.091	39.0977	125.744	872.089	40.7039	148.968	779.994	-363.213	45.1286	772.427	-328.412	-54.5326	695.412	78.8181	28.5518	740.739	-152.321	109.572	611.848
3226	0	78.0189	-1.48595	826.62	-322.771	-107.813	767.982	-353.291	-6.49176	845.198	44.631	117.783	870.006	45.4288	142.39	778.223	-361.781	52.0105	776.49	-331.671	-47.5087	697.414	78.8122	21.3741	736.57	-151.713	111.92	613.071
3227	0	78.8362	-9.36795	821.32	-326.779	-101.972	769.472	-352.019	-0.483259	848.6	50.2865	109.956	867.061	50.1433	135.804	775.576	-359.889	59.3385	780.903	-334.853	-39.6245	699.79	78.5286	14.3276	731.575	-151.161	114.48	614.063
3228	0	79.0753	-18.7368	815.578	-330.13	-95.5315	771.547	-350.131	5.75866	852.34	56.0773	102.113	863.406	54.8578	129.056	772.226	-357.373	66.5703	785.53	-337.519	-31.9602	702.754	78.0716	7.18129	726.216	-150.4	116.715	614.891
